utc,window_index,chunk_index,node_index,answer,seconds,fixed_count,fixed_signature,reason
2026-05-02T14:42:51+00:00,0,36,5958,unsat,0.358,9,"12=0,13=2,14=2,15=1,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:51+00:00,0,36,5959,unsat,0.049,9,"12=1,13=2,14=2,15=1,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:51+00:00,0,36,5960,unsat,0.204,9,"12=2,13=2,14=2,15=1,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:51+00:00,0,36,5961,unsat,0.506,9,"12=0,13=0,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:53+00:00,0,36,5962,unsat,1.076,9,"12=1,13=0,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:54+00:00,0,36,5963,unsat,1.237,9,"12=2,13=0,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:55+00:00,0,36,5964,unsat,0.855,9,"12=0,13=1,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:56+00:00,0,36,5965,unsat,1.03,9,"12=1,13=1,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:57+00:00,0,36,5966,unsat,1.094,9,"12=2,13=1,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:57+00:00,0,36,5967,unsat,0.668,9,"12=0,13=2,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:58+00:00,0,36,5968,unsat,0.892,9,"12=1,13=2,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:42:59+00:00,0,36,5969,unsat,1.19,9,"12=2,13=2,14=0,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:00+00:00,0,36,5970,unsat,0.585,9,"12=0,13=0,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:01+00:00,0,36,5971,unsat,0.528,9,"12=1,13=0,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:02+00:00,0,36,5972,unsat,1.325,9,"12=2,13=0,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:03+00:00,0,36,5973,unsat,0.975,9,"12=0,13=1,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:04+00:00,0,36,5974,unsat,1.123,9,"12=1,13=1,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:04+00:00,0,36,5975,unsat,0.292,9,"12=2,13=1,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:05+00:00,0,36,5976,unsat,0.728,9,"12=0,13=2,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:05+00:00,0,36,5977,unsat,0.176,9,"12=1,13=2,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:06+00:00,0,36,5978,unsat,0.755,9,"12=2,13=2,14=1,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:06+00:00,0,36,5979,unsat,0.491,9,"12=0,13=0,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:07+00:00,0,36,5980,unsat,0.623,9,"12=1,13=0,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:08+00:00,0,36,5981,unsat,1.297,9,"12=2,13=0,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:09+00:00,0,36,5982,unsat,1.078,9,"12=0,13=1,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:10+00:00,0,36,5983,unsat,0.51,9,"12=1,13=1,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:10+00:00,0,36,5984,unsat,0.435,9,"12=2,13=1,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5985,unsat,0.501,9,"12=0,13=2,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5986,unsat,0.02,9,"12=1,13=2,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5987,unsat,0.012,9,"12=2,13=2,14=2,15=2,16=1,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5988,unsat,0.281,9,"12=0,13=0,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5989,unsat,0.173,9,"12=1,13=0,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5990,unsat,0.051,9,"12=2,13=0,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:11+00:00,0,36,5991,unsat,0.05,9,"12=0,13=1,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,36,5992,unsat,0.048,9,"12=1,13=1,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,36,5993,unsat,0.025,9,"12=2,13=1,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5994,unsat,0.01,9,"12=0,13=2,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5995,unsat,0.019,9,"12=1,13=2,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5996,unsat,0.01,9,"12=2,13=2,14=0,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5997,unsat,0.032,9,"12=0,13=0,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5998,unsat,0.007,9,"12=1,13=0,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,5999,unsat,0.047,9,"12=2,13=0,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6000,unsat,0.038,9,"12=0,13=1,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6001,unsat,0.013,9,"12=1,13=1,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6002,unsat,0.013,9,"12=2,13=1,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6003,unsat,0.012,9,"12=0,13=2,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6004,unsat,0.008,9,"12=1,13=2,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6005,unsat,0.006,9,"12=2,13=2,14=1,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6006,unsat,0.008,9,"12=0,13=0,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6007,unsat,0.007,9,"12=1,13=0,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6008,unsat,0.006,9,"12=2,13=0,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6009,unsat,0.006,9,"12=0,13=1,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6010,unsat,0.005,9,"12=1,13=1,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6011,unsat,0.004,9,"12=2,13=1,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6012,unsat,0.002,9,"12=0,13=2,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6013,unsat,0.004,9,"12=1,13=2,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6014,unsat,0.002,9,"12=2,13=2,14=2,15=0,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:12+00:00,0,37,6015,unsat,0.536,9,"12=0,13=0,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:13+00:00,0,37,6016,unsat,0.718,9,"12=1,13=0,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:14+00:00,0,37,6017,unsat,0.581,9,"12=2,13=0,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:14+00:00,0,37,6018,unsat,0.523,9,"12=0,13=1,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:15+00:00,0,37,6019,unsat,0.832,9,"12=1,13=1,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:16+00:00,0,37,6020,unsat,0.608,9,"12=2,13=1,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:16+00:00,0,37,6021,unsat,0.613,9,"12=0,13=2,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:17+00:00,0,37,6022,unsat,1.138,9,"12=1,13=2,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:18+00:00,0,37,6023,unsat,0.338,9,"12=2,13=2,14=0,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:18+00:00,0,37,6024,unsat,0.435,9,"12=0,13=0,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:19+00:00,0,37,6025,unsat,0.621,9,"12=1,13=0,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:19+00:00,0,37,6026,unsat,0.365,9,"12=2,13=0,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:20+00:00,0,37,6027,unsat,0.397,9,"12=0,13=1,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:20+00:00,0,37,6028,unsat,0.572,9,"12=1,13=1,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:20+00:00,0,37,6029,unsat,0.306,9,"12=2,13=1,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:21+00:00,0,37,6030,unsat,0.521,9,"12=0,13=2,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:21+00:00,0,37,6031,unsat,0.394,9,"12=1,13=2,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:22+00:00,0,37,6032,unsat,0.214,9,"12=2,13=2,14=1,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:22+00:00,0,37,6033,unsat,0.301,9,"12=0,13=0,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:22+00:00,0,37,6034,unsat,0.471,9,"12=1,13=0,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:22+00:00,0,37,6035,unsat,0.176,9,"12=2,13=0,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6036,unsat,0.197,9,"12=0,13=1,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6037,unsat,0.369,9,"12=1,13=1,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6038,unsat,0.169,9,"12=2,13=1,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6039,unsat,0.204,9,"12=0,13=2,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6040,unsat,0.029,9,"12=1,13=2,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:23+00:00,0,37,6041,unsat,0.004,9,"12=2,13=2,14=2,15=1,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6042,unsat,0.214,9,"12=0,13=0,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6043,unsat,0.119,9,"12=1,13=0,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6044,unsat,0.064,9,"12=2,13=0,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6045,unsat,0.177,9,"12=0,13=1,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6046,unsat,0.12,9,"12=1,13=1,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6047,unsat,0.075,9,"12=2,13=1,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6048,unsat,0.014,9,"12=0,13=2,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6049,unsat,0.011,9,"12=1,13=2,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6050,unsat,0.002,9,"12=2,13=2,14=0,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6051,unsat,0.095,9,"12=0,13=0,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6052,unsat,0.053,9,"12=1,13=0,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:24+00:00,0,37,6053,unsat,0.064,9,"12=2,13=0,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6054,unsat,0.05,9,"12=0,13=1,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6055,unsat,0.032,9,"12=1,13=1,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6056,unsat,0.032,9,"12=2,13=1,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6057,unsat,0.016,9,"12=0,13=2,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6058,unsat,0.016,9,"12=1,13=2,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6059,unsat,0.018,9,"12=2,13=2,14=1,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6060,unsat,0.031,9,"12=0,13=0,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6061,unsat,0.026,9,"12=1,13=0,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6062,unsat,0.018,9,"12=2,13=0,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6063,unsat,0.038,9,"12=0,13=1,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6064,unsat,0.017,9,"12=1,13=1,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6065,unsat,0.021,9,"12=2,13=1,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6066,unsat,0.006,9,"12=0,13=2,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6067,unsat,0.006,9,"12=1,13=2,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6068,unsat,0.007,9,"12=2,13=2,14=2,15=2,16=2,17=0,18=2,19=2,20=0",
2026-05-02T14:43:25+00:00,0,37,6069,unsat,0.507,9,"12=0,13=0,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:26+00:00,0,37,6070,unsat,0.474,9,"12=1,13=0,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:26+00:00,0,37,6071,unsat,0.398,9,"12=2,13=0,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:27+00:00,0,37,6072,unsat,0.481,9,"12=0,13=1,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:27+00:00,0,37,6073,unsat,0.274,9,"12=1,13=1,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:27+00:00,0,37,6074,unsat,0.231,9,"12=2,13=1,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:28+00:00,0,37,6075,unsat,0.375,9,"12=0,13=2,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:28+00:00,0,37,6076,unsat,0.179,9,"12=1,13=2,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:28+00:00,0,37,6077,unsat,0.275,9,"12=2,13=2,14=0,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:29+00:00,0,37,6078,unsat,0.882,9,"12=0,13=0,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:30+00:00,0,37,6079,unsat,0.627,9,"12=1,13=0,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:30+00:00,0,37,6080,unsat,0.54,9,"12=2,13=0,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:31+00:00,0,37,6081,unsat,0.651,9,"12=0,13=1,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:31+00:00,0,37,6082,unsat,0.336,9,"12=1,13=1,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:31+00:00,0,37,6083,unsat,0.222,9,"12=2,13=1,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:32+00:00,0,37,6084,unsat,0.524,9,"12=0,13=2,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:32+00:00,0,37,6085,unsat,0.273,9,"12=1,13=2,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:32+00:00,0,37,6086,unsat,0.38,9,"12=2,13=2,14=1,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:33+00:00,0,37,6087,unsat,0.57,9,"12=0,13=0,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:33+00:00,0,37,6088,unsat,0.411,9,"12=1,13=0,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:34+00:00,0,37,6089,unsat,0.382,9,"12=2,13=0,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:34+00:00,0,37,6090,unsat,0.398,9,"12=0,13=1,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:34+00:00,0,37,6091,unsat,0.103,9,"12=1,13=1,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:35+00:00,0,37,6092,unsat,0.193,9,"12=2,13=1,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:35+00:00,0,37,6093,unsat,0.46,9,"12=0,13=2,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:35+00:00,0,37,6094,unsat,0.206,9,"12=1,13=2,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:35+00:00,0,37,6095,unsat,0.103,9,"12=2,13=2,14=2,15=0,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:36+00:00,0,37,6096,unsat,0.48,9,"12=0,13=0,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:37+00:00,0,37,6097,unsat,0.807,9,"12=1,13=0,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:37+00:00,0,37,6098,unsat,0.401,9,"12=2,13=0,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:37+00:00,0,37,6099,unsat,0.313,9,"12=0,13=1,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:38+00:00,0,37,6100,unsat,0.374,9,"12=1,13=1,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:38+00:00,0,37,6101,unsat,0.311,9,"12=2,13=1,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:38+00:00,0,37,6102,unsat,0.175,9,"12=0,13=2,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:39+00:00,0,37,6103,unsat,0.451,9,"12=1,13=2,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:39+00:00,0,37,6104,unsat,0.272,9,"12=2,13=2,14=0,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:39+00:00,0,37,6105,unsat,0.609,9,"12=0,13=0,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:41+00:00,0,37,6106,unsat,1.014,9,"12=1,13=0,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:41+00:00,0,37,6107,unsat,0.789,9,"12=2,13=0,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:42+00:00,0,37,6108,unsat,0.522,9,"12=0,13=1,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:42+00:00,0,37,6109,unsat,0.217,9,"12=1,13=1,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:42+00:00,0,37,6110,unsat,0.322,9,"12=2,13=1,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:43+00:00,0,37,6111,unsat,0.488,9,"12=0,13=2,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:43+00:00,0,37,6112,unsat,0.537,9,"12=1,13=2,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:44+00:00,0,37,6113,unsat,0.331,9,"12=2,13=2,14=1,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:44+00:00,0,37,6114,unsat,0.468,9,"12=0,13=0,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:45+00:00,0,37,6115,unsat,0.48,9,"12=1,13=0,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:45+00:00,0,37,6116,unsat,0.36,9,"12=2,13=0,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:45+00:00,0,37,6117,unsat,0.151,9,"12=0,13=1,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:45+00:00,0,37,6118,unsat,0.098,9,"12=1,13=1,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:45+00:00,0,37,6119,unsat,0.089,9,"12=2,13=1,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:46+00:00,0,37,6120,unsat,0.352,9,"12=0,13=2,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:46+00:00,0,37,6121,unsat,0.396,9,"12=1,13=2,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:46+00:00,0,37,6122,unsat,0.147,9,"12=2,13=2,14=2,15=1,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:47+00:00,0,37,6123,unsat,0.732,9,"12=0,13=0,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:48+00:00,0,37,6124,unsat,0.887,9,"12=1,13=0,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:49+00:00,0,37,6125,unsat,1.204,9,"12=2,13=0,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:49+00:00,0,37,6126,unsat,0.409,9,"12=0,13=1,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:50+00:00,0,37,6127,unsat,0.437,9,"12=1,13=1,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:51+00:00,0,37,6128,unsat,1.005,9,"12=2,13=1,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:51+00:00,0,37,6129,unsat,0.388,9,"12=0,13=2,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:52+00:00,0,37,6130,unsat,0.368,9,"12=1,13=2,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:53+00:00,0,37,6131,unsat,0.827,9,"12=2,13=2,14=0,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:54+00:00,0,37,6132,unsat,1.233,9,"12=0,13=0,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:55+00:00,0,37,6133,unsat,1.02,9,"12=1,13=0,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:56+00:00,0,37,6134,unsat,1.44,9,"12=2,13=0,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:57+00:00,0,37,6135,unsat,0.859,9,"12=0,13=1,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:58+00:00,0,37,6136,unsat,1.119,9,"12=1,13=1,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:43:58+00:00,0,37,6137,unsat,0.165,9,"12=2,13=1,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:00+00:00,0,37,6138,unsat,1.382,9,"12=0,13=2,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:00+00:00,0,37,6139,unsat,0.469,9,"12=1,13=2,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:01+00:00,0,37,6140,unsat,0.801,9,"12=2,13=2,14=1,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:02+00:00,0,37,6141,unsat,0.797,9,"12=0,13=0,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:03+00:00,0,37,6142,unsat,0.751,9,"12=1,13=0,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:04+00:00,0,37,6143,unsat,1.08,9,"12=2,13=0,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:04+00:00,0,37,6144,unsat,0.313,9,"12=0,13=1,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:04+00:00,0,37,6145,unsat,0.155,9,"12=1,13=1,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:05+00:00,0,37,6146,unsat,0.441,9,"12=2,13=1,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:05+00:00,0,37,6147,unsat,0.472,9,"12=0,13=2,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:05+00:00,0,37,6148,unsat,0.075,9,"12=1,13=2,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:05+00:00,0,37,6149,unsat,0.012,9,"12=2,13=2,14=2,15=2,16=0,17=1,18=2,19=2,20=0",
2026-05-02T14:44:06+00:00,0,37,6150,unsat,0.708,9,"12=0,13=0,14=0,15=0,16=1,17=1,18=2,19=2,20=0",
